customer_id,name,city
657,Ajay,Mumbai
658,Ajay,Mumbai
659,Sai,Delhi
660,Amit,Mumbai
661,Amit,Delhi
662,Ajay,Mumbai
663,Amit,Mumbai
664,Ajay,Delhi
665,Amit,Hyderabad
666,Ajay,Delhi
667,Sai,Delhi
668,Sai,Mumbai
669,Rakesh,Hyderabad
670,Rakesh,Hyderabad
671,Sai,Mumbai
672,Amit,Hyderabad
673,Rakesh,Hyderabad
674,Amit,Hyderabad
675,Ajay,Hyderabad
676,Sai,Hyderabad
677,Amit,Delhi
678,Ajay,Hyderabad
679,Amit,Mumbai
680,Rakesh,Delhi
681,Sai,Mumbai
682,Amit,Mumbai
683,Sai,Hyderabad
684,Sai,Mumbai
685,Rakesh,Delhi
686,Rakesh,Mumbai
687,Ajay,Hyderabad
688,Amit,Delhi
689,Amit,Delhi
690,Amit,Mumbai
691,Rakesh,Hyderabad
692,Ajay,Delhi
693,Amit,Mumbai
694,Ajay,Hyderabad
695,Ajay,Delhi
696,Ajay,Hyderabad
697,Rakesh,Hyderabad
698,Sai,Mumbai
699,Sai,Hyderabad
700,Rakesh,Delhi
701,Ajay,Delhi
702,Sai,Mumbai
703,Amit,Delhi
704,Amit,Mumbai
705,Rakesh,Mumbai
706,Sai,Delhi
707,Sai,Mumbai
708,Rakesh,Delhi
709,Rakesh,Delhi
710,Sai,Mumbai
711,Amit,Hyderabad
712,Sai,Hyderabad
713,Amit,Mumbai
714,Sai,Mumbai
715,Ajay,Mumbai
716,Rakesh,Mumbai
717,Sai,Hyderabad
718,Rakesh,Delhi
719,Ajay,Delhi
720,Amit,Mumbai
721,Amit,Delhi
722,Sai,Mumbai
723,Sai,Mumbai
724,Amit,Delhi
725,Sai,Delhi
726,Ajay,Hyderabad
727,Amit,Hyderabad
728,Rakesh,Hyderabad
729,Rakesh,Delhi
730,Sai,Mumbai
731,Amit,Hyderabad
732,Ajay,Delhi
733,Amit,Hyderabad
734,Ajay,Delhi
735,Sai,Hyderabad
736,Amit,Hyderabad
737,Sai,Delhi
738,Sai,Delhi
739,Rakesh,Hyderabad
740,Ajay,Delhi
741,Ajay,Mumbai
742,Rakesh,Hyderabad
743,Rakesh,Delhi
744,Ajay,Mumbai
745,Sai,Delhi
746,Amit,Delhi
747,Amit,Hyderabad
748,Amit,Hyderabad
749,Rakesh,Delhi
750,Amit,Delhi
751,Sai,Hyderabad
752,Ajay,Hyderabad
753,Sai,Hyderabad
754,Ajay,Delhi
755,Rakesh,Delhi
756,Rakesh,Mumbai
757,Ajay,Delhi
758,Ajay,Hyderabad
759,Sai,Hyderabad
760,Ajay,Hyderabad
761,Rakesh,Delhi
762,Amit,Delhi
763,Ajay,Mumbai
764,Rakesh,Mumbai
765,Rakesh,Delhi
766,Rakesh,Delhi
767,Sai,Delhi
768,Ajay,Mumbai
769,Rakesh,Delhi
770,Rakesh,Hyderabad
771,Amit,Hyderabad
772,Amit,Hyderabad
773,Ajay,Mumbai
774,Rakesh,Hyderabad
775,Sai,Mumbai
776,Sai,Mumbai
777,Rakesh,Mumbai
778,Rakesh,Hyderabad
779,Rakesh,Delhi
780,Rakesh,Mumbai
781,Ajay,Delhi
782,Amit,Hyderabad
783,Ajay,Mumbai
784,Rakesh,Delhi
785,Amit,Delhi
786,Ajay,Hyderabad
787,Sai,Delhi
788,Rakesh,Hyderabad
789,Sai,Mumbai
790,Sai,Mumbai
791,Amit,Mumbai
792,Amit,Mumbai
793,Sai,Delhi
794,Amit,Delhi
795,Ajay,Hyderabad
796,Rakesh,Mumbai
797,Amit,Hyderabad
798,Amit,Mumbai
799,Sai,Hyderabad
800,Amit,Delhi
801,Amit,Mumbai
802,Rakesh,Hyderabad
803,Rakesh,Delhi
804,Rakesh,Delhi
805,Ajay,Hyderabad
806,Sai,Hyderabad
807,Sai,Delhi
808,Rakesh,Hyderabad
809,Rakesh,Hyderabad
810,Sai,Hyderabad
811,Amit,Mumbai
812,Ajay,Hyderabad
813,Amit,Mumbai
814,Sai,Mumbai
815,Amit,Hyderabad
816,Sai,Hyderabad
817,Ajay,Mumbai
818,Amit,Delhi
819,Amit,Delhi
820,Amit,Hyderabad
821,Amit,Hyderabad
822,Ajay,Delhi
823,Rakesh,Mumbai
824,Amit,Hyderabad
825,Sai,Mumbai
826,Amit,Mumbai
827,Amit,Mumbai
828,Ajay,Mumbai
829,Ajay,Hyderabad
830,Sai,Delhi
831,Rakesh,Mumbai
832,Rakesh,Mumbai
833,Sai,Mumbai
834,Sai,Hyderabad
835,Sai,Delhi
836,Sai,Delhi
837,Rakesh,Hyderabad
838,Sai,Delhi
839,Sai,Delhi
840,Amit,Mumbai
841,Rakesh,Mumbai
842,Ajay,Delhi
843,Sai,Hyderabad
844,Amit,Mumbai
845,Rakesh,Delhi
846,Amit,Hyderabad
847,Ajay,Hyderabad
848,Sai,Hyderabad
849,Sai,Delhi
850,Sai,Mumbai
851,Rakesh,Mumbai
852,Amit,Delhi
853,Amit,Delhi
854,Ajay,Delhi
855,Ajay,Mumbai
856,Ajay,Delhi
857,Sai,Delhi
858,Sai,Mumbai
859,Sai,Hyderabad
860,Ajay,Delhi
861,Rakesh,Delhi
862,Rakesh,Delhi
863,Ajay,Delhi
864,Ajay,Delhi
865,Amit,Hyderabad
866,Amit,Mumbai
867,Rakesh,Hyderabad
868,Amit,Delhi
869,Sai,Delhi
870,Ajay,Hyderabad
871,Amit,Delhi
872,Amit,Hyderabad
873,Ajay,Delhi
874,Rakesh,Mumbai
875,Sai,Hyderabad
876,Sai,Hyderabad
877,Amit,Mumbai
878,Rakesh,Mumbai
879,Rakesh,Mumbai
880,Ajay,Delhi
881,Ajay,Delhi
882,Ajay,Mumbai
883,Ajay,Delhi
884,Rakesh,Mumbai
885,Rakesh,Mumbai
886,Amit,Mumbai
887,Amit,Mumbai
888,Ajay,Delhi
889,Amit,Delhi
890,Rakesh,Hyderabad
891,Ajay,Hyderabad
892,Sai,Delhi
893,Sai,Hyderabad
894,Amit,Delhi
895,Ajay,Delhi
896,Amit,Mumbai
897,Rakesh,Mumbai
898,Amit,Delhi
899,Amit,Delhi
900,Sai,Hyderabad
901,Rakesh,Mumbai
902,Rakesh,Delhi
903,Amit,Delhi
904,Ajay,Delhi
905,Ajay,Delhi
906,Amit,Hyderabad
907,Ajay,Delhi
908,Rakesh,Mumbai
909,Amit,Hyderabad
910,Amit,Hyderabad
911,Amit,Mumbai
912,Sai,Delhi
913,Amit,Mumbai
914,Rakesh,Hyderabad
915,Rakesh,Delhi
916,Ajay,Hyderabad
917,Rakesh,Delhi
918,Ajay,Delhi
919,Sai,Hyderabad
920,Sai,Hyderabad
921,Sai,Delhi
922,Ajay,Hyderabad
923,Amit,Hyderabad
924,Rakesh,Delhi
925,Ajay,Delhi
926,Sai,Mumbai
927,Rakesh,Hyderabad
928,Sai,Hyderabad
929,Rakesh,Mumbai
930,Sai,Mumbai
931,Amit,Hyderabad
932,Ajay,Delhi
933,Sai,Hyderabad
934,Rakesh,Mumbai
935,Rakesh,Mumbai
936,Rakesh,Delhi
937,Ajay,Hyderabad
938,Sai,Mumbai
939,Sai,Mumbai
940,Sai,Mumbai
941,Amit,Hyderabad
942,Amit,Mumbai
943,Sai,Mumbai
944,Ajay,Mumbai
945,Rakesh,Hyderabad
946,Amit,Delhi
947,Sai,Delhi
948,Ajay,Delhi
949,Rakesh,Hyderabad
950,Amit,Mumbai
951,Ajay,Mumbai
952,Ajay,Mumbai
953,Rakesh,Mumbai
954,Amit,Hyderabad
955,Ajay,Delhi
956,Amit,Mumbai
957,Rakesh,Delhi
958,Sai,Hyderabad
959,Amit,Delhi
960,Sai,Delhi
961,Ajay,Hyderabad
962,Amit,Mumbai
963,Sai,Hyderabad
964,Rakesh,Hyderabad
965,Rakesh,Mumbai
966,Amit,Mumbai
967,Ajay,Mumbai
968,Rakesh,Mumbai
969,Rakesh,Hyderabad
970,Ajay,Delhi
971,Rakesh,Delhi
972,Rakesh,Delhi
973,Sai,Delhi
974,Ajay,Hyderabad
975,Ajay,Mumbai
976,Ajay,Mumbai
977,Amit,Mumbai
978,Amit,Mumbai
979,Ajay,Delhi
980,Sai,Hyderabad
981,Rakesh,Hyderabad
982,Sai,Delhi
983,Ajay,Hyderabad
984,Rakesh,Hyderabad
985,Amit,Delhi
986,Rakesh,Delhi
987,Amit,Delhi
988,Rakesh,Mumbai
989,Amit,Hyderabad
990,Sai,Delhi
991,Rakesh,Delhi
992,Amit,Delhi
993,Rakesh,Hyderabad
994,Rakesh,Hyderabad
995,Sai,Hyderabad
996,Sai,Hyderabad
997,Ajay,Mumbai
998,Rakesh,Mumbai
999,Sai,Mumbai
1000,Amit,Delhi
1001,Rakesh,Hyderabad
1002,Ajay,Mumbai
1003,Rakesh,Delhi
1004,Amit,Mumbai
1005,Amit,Mumbai
1006,Rakesh,Delhi
1007,Amit,Hyderabad
1008,Rakesh,Hyderabad
1009,Sai,Hyderabad
1010,Rakesh,Mumbai
1011,Rakesh,Hyderabad
1012,Sai,Hyderabad
1013,Sai,Mumbai
1014,Ajay,Hyderabad
1015,Sai,Delhi
1016,Amit,Hyderabad
1017,Ajay,Mumbai
1018,Sai,Delhi
1019,Amit,Delhi
1020,Ajay,Delhi
1021,Rakesh,Delhi
1022,Ajay,Delhi
1023,Ajay,Mumbai
1024,Rakesh,Delhi
1025,Sai,Hyderabad
1026,Rakesh,Mumbai
1027,Amit,Mumbai
1028,Rakesh,Delhi
1029,Rakesh,Delhi
1030,Rakesh,Delhi
1031,Rakesh,Mumbai
1032,Ajay,Delhi
1033,Sai,Hyderabad
1034,Amit,Mumbai
1035,Rakesh,Delhi
1036,Ajay,Hyderabad
1037,Ajay,Delhi
1038,Ajay,Delhi
1039,Rakesh,Hyderabad
1040,Rakesh,Delhi
1041,Amit,Delhi
1042,Sai,Mumbai
1043,Ajay,Delhi
1044,Ajay,Delhi
1045,Sai,Hyderabad
1046,Ajay,Hyderabad
1047,Amit,Mumbai
1048,Ajay,Hyderabad
1049,Sai,Hyderabad
1050,Amit,Mumbai
1051,Rakesh,Mumbai
1052,Sai,Delhi
1053,Amit,Mumbai
1054,Ajay,Mumbai
1055,Amit,Mumbai
1056,Amit,Hyderabad
1057,Rakesh,Hyderabad
1058,Rakesh,Mumbai
1059,Rakesh,Hyderabad
1060,Amit,Mumbai
1061,Ajay,Hyderabad
1062,Ajay,Hyderabad
1063,Rakesh,Delhi
1064,Sai,Hyderabad
1065,Amit,Delhi
1066,Ajay,Hyderabad
1067,Rakesh,Delhi
1068,Sai,Mumbai
1069,Sai,Mumbai
1070,Rakesh,Hyderabad
1071,Amit,Hyderabad
1072,Ajay,Mumbai
1073,Amit,Hyderabad
1074,Amit,Mumbai
1075,Amit,Hyderabad
1076,Rakesh,Mumbai
1077,Rakesh,Hyderabad
1078,Amit,Hyderabad
1079,Amit,Mumbai
1080,Amit,Hyderabad
1081,Amit,Delhi
1082,Sai,Delhi
1083,Ajay,Delhi
1084,Amit,Mumbai
1085,Amit,Mumbai
1086,Ajay,Delhi
1087,Rakesh,Mumbai
1088,Ajay,Mumbai
1089,Sai,Delhi
1090,Rakesh,Mumbai
